event_id,entity_id,event_timestamp,event_type,source_system,severity_reported,value_amount,entity_type,region,tier,risk_segment_baseline,entity_age_days,prior_events_count,prior_flagged_count,time_since_last_event_hours,hour_of_day,day_of_week,auto_resolved_flag,is_risk_flag,resolution_minutes,analyst_notes_length,confirmed_loss_amount
6912,963,2024-02-25 08:49:40,config_change,web,low,25.66,account,zone_north,plus,low,1142,20,1,1455.561,8,6,0,0,38.2,122.0,
6913,670,2024-02-25 09:47:36,data_export,web,low,110.46,device,unknown,plus,low,0,3,0,3385.084,9,6,0,0,13.84,93.0,
6914,1373,2024-02-25 12:30:56,permission_escalation,web,medium,91.77,device,zone_north,standard,low,1271,9,0,1253.683,12,6,0,0,23.95,78.0,
6915,736,2024-02-25 14:10:42,config_change,api,low,35.26,service,zone_central,enterprise,medium,948,16,0,1241.836,14,6,0,0,21.63,83.0,
6916,1340,2024-02-25 15:15:03,data_export,mobile,medium,140.38,device,zone_north,plus,low,0,2,0,300.994,15,6,1,0,,,
6917,757,2024-02-25 17:19:19,config_change,web,low,42.72,device,zone_central,standard,medium,863,224,10,25.535,17,6,1,0,,,
6918,893,2024-02-25 18:10:18,data_export,batch,medium,231.05,account,zone_south,standard,high,868,57,2,49.327,18,6,0,0,38.65,89.0,
6919,1374,2024-02-25 21:54:03,payment_dispute,web,low,27.67,vendor,zone_south,standard,low,0,14,1,647.251,21,6,0,0,34.73,75.0,
6920,679,2024-02-26 00:39:28,login_anomaly,web,medium,43.51,account,zone_south,standard,low,264,10,0,1332.926,0,0,0,0,16.64,99.0,
6921,203,2024-02-26 04:49:06,payment_dispute,api,high,74.3,device,zone_south,enterprise,low,0,87,4,197.506,4,0,0,0,15.03,86.0,
6922,545,2024-02-26 05:07:08,data_export,api,critical,81.93,account,zone_central,standard,low,205,16,1,195.371,5,0,0,0,43.44,50.0,
6923,303,2024-02-26 08:22:04,login_anomaly,mobile,critical,11.51,device,zone_north,standard,low,798,12,0,976.033,8,0,0,0,81.52,111.0,
6924,757,2024-02-26 08:40:57,permission_escalation,mobile,medium,277.49,device,zone_central,standard,medium,864,225,10,15.361,8,0,0,0,13.53,100.0,
6925,607,2024-02-26 09:39:20,login_anomaly,web,critical,64.45,vendor,zone_west,standard,low,228,16,0,43.497,9,0,0,0,31.38,80.0,
6926,427,2024-02-26 10:44:27,access_violation,api,medium,110.61,account,zone_south,standard,low,178,16,0,314.545,10,0,0,1,11.46,109.0,62.68
6927,717,2024-02-26 11:03:00,access_violation,mobile,low,78.53,service,zone_north,plus,low,1136,6,0,527.07,11,0,0,0,24.72,71.0,
6928,685,2024-02-26 12:01:13,config_change,api,low,82.1,service,zone_east,standard,low,1153,4,0,4654.066,12,0,0,0,22.22,115.0,
6929,760,2024-02-26 13:11:10,access_violation,api,low,52.72,device,unknown,standard,low,483,53,2,477.561,13,0,1,0,,,
6930,508,2024-02-26 13:29:57,policy_override,api,high,23.71,vendor,zone_north,plus,medium,675,2,0,7348.997,13,0,0,0,66.32,38.0,
6931,410,2024-02-26 13:51:00,login_anomaly,api,medium,96.12,integration,zone_central,standard,low,1055,10,1,2429.175,13,0,1,0,,,
6932,1148,2024-02-26 14:36:45,data_export,api,low,126.93,vendor,zone_central,plus,low,223,35,1,44.413,14,0,0,0,23.47,73.0,
6933,243,2024-02-26 15:34:27,config_change,batch,medium,126.85,account,zone_north,enterprise,medium,416,50,2,349.394,15,0,0,0,5.0,72.0,
6934,812,2024-02-26 15:58:17,config_change,api,medium,102.66,account,zone_north,standard,low,10,57,2,199.843,15,0,0,0,21.22,99.0,
6935,1311,2024-02-26 16:34:19,data_export,batch,high,71.43,device,zone_north,standard,low,0,124,4,120.442,16,0,0,0,14.82,113.0,
6936,933,2024-02-26 17:10:04,login_anomaly,web,medium,54.57,device,zone_east,standard,medium,673,8,0,1030.543,17,0,1,0,,,
6937,1360,2024-02-26 17:49:20,permission_escalation,web,medium,161.84,account,zone_east,plus,low,493,95,4,80.014,17,0,0,0,16.5,132.0,
6938,427,2024-02-26 18:30:09,duplicate_transaction,unknown,low,75.19,account,zone_south,standard,low,178,17,1,7.762,18,0,0,0,10.74,89.0,
6939,1169,2024-02-26 21:56:15,config_change,web,low,64.14,vendor,unknown,standard,medium,699,5,0,3129.345,21,0,0,0,43.22,96.0,
6940,1069,2024-02-26 23:18:53,login_anomaly,web,low,157.75,account,zone_west,enterprise,low,414,51,2,170.974,23,0,0,0,34.7,13.0,
6941,4,2024-02-27 01:24:16,config_change,web,medium,719.7,service,zone_east,plus,low,1107,5,2,306.967,1,1,0,0,22.88,67.0,
6942,1240,2024-02-27 04:43:45,login_anomaly,web,low,15.1,account,zone_east,plus,low,839,7,0,848.712,4,1,1,0,,,
6943,8,2024-02-27 05:52:03,data_export,mobile,medium,49.02,vendor,zone_east,standard,low,1039,9,2,1231.814,5,1,0,0,17.17,67.0,
6944,343,2024-02-27 08:04:11,config_change,mobile,medium,106.79,vendor,zone_north,standard,low,607,7,0,1167.93,8,1,0,0,17.58,67.0,
6945,411,2024-02-27 08:33:50,data_export,web,medium,53.8,service,zone_north,plus,low,0,106,7,178.083,8,1,0,0,41.08,54.0,
6946,243,2024-02-27 09:08:33,access_violation,web,low,307.71,account,zone_north,enterprise,medium,417,51,2,17.568,9,1,0,0,36.26,70.0,
6947,349,2024-02-27 09:42:59,login_anomaly,api,low,47.58,service,zone_east,plus,low,0,8,0,1003.494,9,1,0,1,61.11,99.0,46.36
6948,370,2024-02-27 10:19:19,config_change,web,medium,27.98,vendor,zone_central,standard,medium,963,22,4,768.615,10,1,0,0,8.9,107.0,
6949,411,2024-02-27 11:08:17,policy_override,mobile,low,22.4,service,zone_north,plus,low,0,107,7,2.574,11,1,0,0,51.25,116.0,
6950,1279,2024-02-27 12:49:57,duplicate_transaction,api,medium,43.29,vendor,zone_south,standard,medium,1224,0,0,,12,1,0,0,13.65,81.0,
6951,14,2024-02-27 15:37:36,permission_escalation,mobile,low,21.43,vendor,zone_west,plus,low,136,13,1,847.519,15,1,0,0,19.71,82.0,
6952,1127,2024-02-27 15:52:16,payment_dispute,web,low,17.9,device,zone_east,standard,medium,365,62,3,602.443,15,1,0,1,36.68,133.0,12.23
6953,1286,2024-02-27 15:52:24,data_export,api,medium,113.26,integration,zone_west,standard,medium,949,0,0,,15,1,0,0,41.31,65.0,
6954,754,2024-02-27 16:37:03,data_export,web,medium,493.88,device,zone_east,plus,medium,786,1,0,2854.889,16,1,0,0,5.97,112.0,
6955,1311,2024-02-27 18:13:12,data_export,batch,medium,89.57,device,unknown,standard,low,0,125,4,25.648,18,1,1,0,,,
6956,165,2024-02-27 20:56:32,config_change,api,medium,238.36,device,zone_central,plus,medium,1111,26,5,288.944,20,1,0,0,5.32,55.0,
6957,267,2024-02-27 21:38:32,duplicate_transaction,api,low,117.89,account,zone_central,standard,medium,790,11,1,2013.26,21,1,0,0,18.69,98.0,
6958,129,2024-02-28 00:06:00,config_change,api,medium,56.19,account,zone_north,plus,low,0,68,2,392.901,0,2,0,0,14.31,103.0,
6959,87,2024-02-28 09:10:30,policy_override,web,medium,120.45,service,zone_south,standard,low,0,19,0,757.593,9,2,0,0,53.4,109.0,
6960,1191,2024-02-28 09:29:22,data_export,web,medium,40.09,device,zone_central,standard,low,0,27,1,186.952,9,2,1,0,,,
6961,87,2024-02-28 09:57:04,login_anomaly,web,medium,39.01,service,zone_south,standard,low,0,20,0,0.776,9,2,0,0,12.76,103.0,
6962,481,2024-02-28 10:48:27,duplicate_transaction,web,low,170.27,device,zone_central,standard,high,0,34,1,290.366,10,2,0,0,39.25,106.0,
6963,757,2024-02-28 11:18:06,login_anomaly,api,low,8.13,device,zone_central,standard,medium,866,226,10,50.619,11,2,0,0,20.56,78.0,
6964,1471,2024-02-28 11:25:04,data_export,batch,high,54.77,integration,zone_east,enterprise,low,214,23,2,234.2,11,2,0,0,42.72,86.0,
6965,996,2024-02-28 11:45:36,duplicate_transaction,mobile,medium,56.97,device,zone_east,standard,low,469,7,0,100.557,11,2,0,0,31.65,19.0,
6966,902,2024-02-28 11:46:44,duplicate_transaction,mobile,low,6.68,account,zone_central,plus,low,789,7,0,2372.257,11,2,0,0,40.36,86.0,
6967,1394,2024-02-28 12:36:37,permission_escalation,api,medium,14.4,account,zone_west,plus,medium,702,17,3,125.04,12,2,0,1,50.75,104.0,11.01
6968,1080,2024-02-28 12:59:09,data_export,web,low,20.97,device,zone_central,standard,medium,0,0,0,,12,2,1,0,,,
6969,678,2024-02-28 13:50:25,duplicate_transaction,api,high,86.83,device,zone_central,plus,low,1050,12,0,834.205,13,2,0,0,58.12,64.0,
6970,757,2024-02-28 15:05:12,login_anomaly,batch,medium,54.16,device,zone_central,standard,medium,866,227,10,3.785,15,2,0,1,16.19,115.0,33.78
6971,432,2024-02-28 16:03:39,access_violation,web,high,58.26,vendor,zone_west,plus,medium,1042,0,0,,16,2,0,0,64.98,64.0,
6972,444,2024-02-28 16:24:55,duplicate_transaction,api,low,200.37,account,zone_north,standard,high,932,14,0,982.12,16,2,0,0,9.96,90.0,
6973,543,2024-02-28 19:19:00,config_change,web,low,34.3,vendor,zone_west,enterprise,low,1200,18,0,609.673,19,2,0,0,28.98,90.0,
6974,433,2024-02-28 19:44:42,login_anomaly,api,low,245.13,service,zone_west,enterprise,medium,119,1,0,6949.294,19,2,0,0,27.24,39.0,
6975,1435,2024-02-28 20:27:08,payment_dispute,web,low,176.74,account,zone_west,plus,low,589,13,0,270.693,20,2,1,0,,,
6976,795,2024-02-29 01:09:28,login_anomaly,web,low,184.19,account,zone_south,plus,medium,485,40,4,123.532,1,3,0,0,16.33,40.0,
6977,725,2024-02-29 01:45:17,login_anomaly,web,medium,136.55,account,zone_central,plus,low,0,8,0,2479.734,1,3,0,0,55.18,44.0,
6978,1064,2024-02-29 06:44:50,config_change,web,low,174.85,service,zone_east,plus,low,0,2,0,3474.824,6,3,0,0,76.67,54.0,
6979,1197,2024-02-29 08:04:52,data_export,web,low,86.03,account,zone_central,standard,low,595,107,8,96.039,8,3,1,0,,,
6980,633,2024-02-29 10:29:19,policy_override,web,low,136.7,account,zone_central,plus,low,1205,91,4,170.9,10,3,0,0,7.35,86.0,
6981,1342,2024-02-29 14:45:11,login_anomaly,mobile,medium,52.06,vendor,zone_east,standard,low,659,10,1,748.326,14,3,0,0,6.93,88.0,
6982,1260,2024-02-29 15:00:36,login_anomaly,api,low,40.12,integration,zone_east,standard,low,57,90,9,112.506,15,3,0,0,8.33,101.0,
6983,251,2024-02-29 15:14:36,config_change,web,medium,259.6,service,zone_west,enterprise,low,876,1,0,7829.035,15,3,1,0,,,
6984,379,2024-02-29 18:40:12,payment_dispute,web,low,27.38,device,zone_east,standard,low,0,25,0,875.685,18,3,1,0,,,
6985,757,2024-02-29 19:55:18,data_export,web,high,21.34,device,zone_central,standard,medium,867,228,11,28.835,19,3,0,1,13.49,106.0,19.06
6986,155,2024-03-01 00:27:25,login_anomaly,web,medium,30.7,account,zone_central,standard,low,141,6,0,1767.961,0,4,0,0,19.45,120.0,
6987,465,2024-03-01 02:33:27,data_export,api,medium,97.89,service,zone_west,plus,low,0,11,0,970.234,2,4,1,0,,,
6988,1248,2024-03-01 03:29:22,permission_escalation,mobile,low,111.99,account,zone_north,standard,high,551,96,11,255.118,3,4,0,0,9.52,111.0,
6989,308,2024-03-01 06:47:52,duplicate_transaction,web,medium,20.37,service,zone_east,standard,medium,813,6,0,881.124,6,4,1,0,,,
6990,1051,2024-03-01 08:18:44,config_change,api,low,81.44,service,zone_east,enterprise,low,1065,40,1,232.534,8,4,0,0,10.11,95.0,
6991,1311,2024-03-01 08:45:51,data_export,api,medium,141.02,device,zone_north,standard,low,0,126,4,62.544,8,4,0,0,31.46,26.0,
6992,812,2024-03-01 08:50:29,policy_override,web,high,188.58,account,zone_north,standard,low,14,58,2,88.87,8,4,0,0,49.15,41.0,
6993,1192,2024-03-01 10:12:02,payment_dispute,web,low,305.13,device,zone_south,plus,low,693,4,0,2750.503,10,4,0,0,39.79,96.0,
6994,312,2024-03-01 10:49:52,policy_override,batch,low,28.21,device,zone_east,enterprise,medium,1150,194,6,139.497,10,4,0,0,36.37,119.0,
6995,312,2024-03-01 11:17:03,policy_override,unknown,medium,59.16,device,zone_east,enterprise,medium,1150,195,6,0.453,11,4,0,0,36.05,49.0,
6996,1235,2024-03-01 11:40:37,permission_escalation,web,medium,37.4,account,zone_south,standard,low,997,17,1,289.349,11,4,0,0,16.85,84.0,
6997,1427,2024-03-01 11:57:47,login_anomaly,web,high,72.46,account,zone_west,standard,medium,1181,4,0,3818.32,11,4,0,0,25.71,40.0,
6998,1284,2024-03-01 12:55:11,access_violation,api,medium,58.01,service,zone_south,standard,high,0,1,0,8138.059,12,4,1,0,,,
6999,323,2024-03-01 13:41:46,access_violation,web,low,35.38,device,zone_east,plus,medium,1315,5,1,3027.868,13,4,1,0,,,
7000,647,2024-03-01 14:04:16,policy_override,batch,low,56.6,account,zone_north,standard,high,822,4,0,571.936,14,4,1,0,,,
7001,544,2024-03-01 14:26:32,payment_dispute,api,high,106.05,integration,zone_central,standard,low,925,3,1,2716.156,14,4,0,0,25.22,109.0,
7002,566,2024-03-01 15:14:38,login_anomaly,web,low,26.42,service,zone_central,plus,low,620,14,2,792.169,15,4,0,0,14.67,101.0,
7003,859,2024-03-01 15:46:14,data_export,mobile,medium,121.14,device,zone_central,plus,low,0,16,3,432.3,15,4,0,0,18.2,70.0,
7004,1311,2024-03-01 18:01:09,duplicate_transaction,web,medium,68.51,device,zone_north,standard,low,0,127,4,9.255,18,4,0,0,8.64,41.0,
7005,257,2024-03-01 18:10:47,login_anomaly,web,medium,187.93,vendor,zone_north,standard,low,0,2,1,2875.759,18,4,0,0,7.61,87.0,
7006,604,2024-03-01 20:58:43,duplicate_transaction,api,medium,43.38,service,zone_central,standard,medium,421,2,0,2917.859,20,4,0,0,42.2,19.0,
7007,129,2024-03-02 00:15:18,config_change,batch,medium,30.65,account,zone_north,plus,low,0,69,2,72.155,0,5,0,0,18.61,45.0,
7008,1330,2024-03-02 08:18:35,permission_escalation,batch,low,303.17,account,zone_west,enterprise,medium,865,9,0,3118.668,8,5,0,0,35.42,10.0,
7009,1394,2024-03-02 11:22:15,login_anomaly,web,low,165.12,account,zone_west,plus,medium,705,18,4,70.761,11,5,1,0,,,
7010,315,2024-03-02 14:09:59,config_change,web,high,197.58,device,zone_central,standard,low,400,34,2,888.147,14,5,0,0,25.58,38.0,
7011,514,2024-03-02 15:54:32,policy_override,web,low,45.03,account,zone_east,enterprise,medium,148,14,1,863.539,15,5,0,1,25.77,120.0,47.42
7012,312,2024-03-02 16:07:12,login_anomaly,batch,medium,34.96,device,zone_east,enterprise,medium,1151,196,6,28.836,16,5,0,0,9.38,107.0,
7013,1112,2024-03-02 17:44:28,payment_dispute,web,medium,36.96,device,zone_central,plus,medium,637,33,1,750.738,17,5,0,0,15.26,82.0,
7014,837,2024-03-02 18:30:17,config_change,api,low,161.06,service,zone_central,plus,medium,1110,57,1,294.474,18,5,0,0,85.14,73.0,
7015,889,2024-03-02 19:55:32,access_violation,web,medium,187.69,account,zone_west,enterprise,low,0,1,0,6894.731,19,5,0,0,57.94,76.0,
7016,382,2024-03-03 04:40:01,config_change,web,critical,22.14,integration,zone_west,enterprise,medium,0,6,0,1002.371,4,6,0,1,16.21,86.0,17.7
7017,1095,2024-03-03 07:37:02,policy_override,web,low,91.5,service,zone_south,standard,medium,1234,0,0,,7,6,0,0,10.54,99.0,
7018,1165,2024-03-03 08:01:34,login_anomaly,api,low,112.99,account,zone_east,plus,low,222,32,1,250.853,8,6,0,0,37.04,27.0,
7019,1311,2024-03-03 09:19:05,payment_dispute,api,medium,43.87,device,zone_north,standard,low,0,128,4,39.299,9,6,0,0,8.23,45.0,
7020,1471,2024-03-03 09:21:09,data_export,web,high,116.93,integration,zone_east,enterprise,low,218,24,2,93.935,9,6,0,0,22.72,119.0,
7021,4,2024-03-03 09:23:58,config_change,mobile,low,9.34,service,zone_east,plus,low,1112,6,2,127.995,9,6,1,0,,,
7022,387,2024-03-03 09:44:43,data_export,mobile,medium,25.55,service,zone_north,standard,low,357,9,1,979.152,9,6,0,0,57.95,40.0,
7023,1194,2024-03-03 09:52:37,access_violation,web,medium,34.25,integration,zone_central,plus,high,885,5,1,792.147,9,6,1,0,,,
7024,126,2024-03-03 12:21:11,data_export,web,low,292.84,device,zone_west,standard,medium,1048,4,0,984.521,12,6,0,0,11.85,119.0,
7025,788,2024-03-03 12:55:45,login_anomaly,web,low,48.41,account,zone_west,standard,medium,1086,54,4,241.3,12,6,1,0,,,
7026,633,2024-03-03 14:53:52,data_export,mobile,low,166.81,account,zone_central,plus,low,1208,92,4,76.409,14,6,0,0,43.1,66.0,
7027,1121,2024-03-03 23:31:38,duplicate_transaction,web,medium,52.36,service,zone_central,enterprise,low,1094,0,0,,23,6,0,0,26.76,86.0,
7028,173,2024-03-04 03:12:36,login_anomaly,mobile,low,100.58,account,zone_west,plus,low,385,10,0,449.727,3,0,0,0,39.06,89.0,
7029,814,2024-03-04 03:38:37,payment_dispute,web,high,10.98,service,zone_north,standard,medium,0,4,0,1642.947,3,0,0,0,66.05,130.0,
7030,726,2024-03-04 10:08:28,payment_dispute,api,low,31.08,account,zone_south,plus,low,387,5,0,912.793,10,0,1,0,,,
7031,312,2024-03-04 10:34:22,policy_override,web,medium,26.24,device,zone_east,enterprise,medium,1153,197,6,42.453,10,0,1,0,,,
7032,785,2024-03-04 11:39:33,data_export,batch,low,325.51,integration,zone_north,standard,low,0,25,0,405.144,11,0,0,0,27.3,104.0,
7033,1463,2024-03-04 12:39:22,config_change,web,low,29.02,account,zone_north,standard,low,340,8,0,289.312,12,0,1,0,,,
7034,809,2024-03-04 12:47:35,login_anomaly,web,medium,238.06,device,zone_east,enterprise,low,1053,1,0,456.226,12,0,0,0,20.47,101.0,
7035,159,2024-03-04 12:53:37,access_violation,web,low,20.25,service,zone_south,enterprise,medium,1134,41,5,344.68,12,0,0,0,41.41,85.0,
7036,1248,2024-03-04 12:54:45,config_change,web,low,15.82,account,zone_north,standard,high,554,97,11,81.423,12,0,0,0,17.4,91.0,
7037,706,2024-03-04 14:41:05,config_change,web,medium,94.85,service,zone_east,standard,low,0,6,1,2015.195,14,0,0,0,5.0,99.0,
7038,312,2024-03-04 14:42:34,login_anomaly,mobile,low,136.75,device,zone_east,enterprise,medium,1153,198,6,4.137,14,0,1,0,,,
7039,488,2024-03-04 16:01:22,data_export,batch,low,162.08,account,zone_west,plus,low,0,14,0,234.759,16,0,0,0,16.6,89.0,
7040,712,2024-03-04 16:07:24,config_change,web,critical,9.8,service,zone_east,plus,low,423,10,2,627.025,16,0,0,0,13.98,45.0,
7041,1337,2024-03-04 16:12:33,login_anomaly,mobile,medium,82.77,account,zone_west,standard,high,1191,4,0,5597.23,16,0,1,0,,,
7042,1168,2024-03-04 16:22:16,payment_dispute,web,medium,42.4,device,zone_north,standard,high,1006,19,0,630.401,16,0,0,0,37.97,98.0,
7043,1157,2024-03-04 16:30:32,permission_escalation,web,low,340.04,account,zone_south,enterprise,high,578,2,0,853.794,16,0,0,0,24.42,65.0,
7044,1044,2024-03-04 18:01:25,config_change,batch,low,30.8,service,zone_south,enterprise,medium,516,71,4,246.683,18,0,0,0,29.32,71.0,
7045,481,2024-03-04 18:01:37,login_anomaly,batch,medium,30.62,device,zone_central,standard,high,0,35,1,127.219,18,0,0,0,5.0,49.0,
7046,649,2024-03-04 20:14:15,access_violation,web,low,74.92,service,zone_west,standard,high,226,8,0,459.424,20,0,0,0,24.52,102.0,
7047,1311,2024-03-04 20:50:51,data_export,api,medium,9.2,device,zone_north,standard,low,0,129,4,35.529,20,0,0,1,29.94,97.0,5.8
7048,757,2024-03-04 21:08:19,config_change,web,low,100.91,device,zone_central,standard,medium,871,229,12,97.217,21,0,0,0,44.86,53.0,
7049,382,2024-03-05 08:03:48,duplicate_transaction,web,critical,37.26,integration,zone_west,enterprise,medium,0,7,1,51.396,8,1,0,0,43.62,15.0,
7050,1168,2024-03-05 08:26:37,duplicate_transaction,batch,medium,63.55,device,zone_north,standard,high,1007,20,0,16.073,8,1,0,0,45.19,95.0,
7051,1317,2024-03-05 09:25:26,payment_dispute,api,medium,117.58,service,zone_south,enterprise,low,348,5,0,287.359,9,1,1,0,,,
7052,325,2024-03-05 10:18:41,config_change,mobile,medium,22.82,vendor,zone_west,plus,low,0,1,0,7298.012,10,1,0,0,31.13,97.0,
7053,1411,2024-03-05 11:06:33,policy_override,api,medium,26.62,vendor,zone_west,standard,high,0,8,2,503.513,11,1,0,0,30.14,24.0,
7054,796,2024-03-05 11:18:49,data_export,web,low,390.45,device,zone_north,plus,medium,1048,1,0,4336.209,11,1,0,0,16.97,63.0,
7055,1129,2024-03-05 11:21:54,data_export,api,medium,90.71,service,zone_south,plus,low,247,5,0,780.996,11,1,0,0,15.98,49.0,
7056,863,2024-03-05 11:33:14,config_change,web,low,72.95,vendor,zone_east,plus,low,257,4,0,426.014,11,1,0,0,22.61,52.0,
7057,226,2024-03-05 13:21:58,duplicate_transaction,mobile,high,433.53,integration,zone_north,plus,low,857,9,0,768.257,13,1,0,0,16.42,49.0,
7058,550,2024-03-05 13:44:36,data_export,api,medium,223.24,device,zone_south,enterprise,high,1265,36,2,549.481,13,1,0,1,22.29,170.0,105.08
7059,1065,2024-03-05 13:54:50,duplicate_transaction,batch,critical,41.06,device,zone_east,standard,high,774,2,0,2374.323,13,1,0,1,34.85,122.0,32.92
7060,1191,2024-03-05 16:02:32,access_violation,batch,medium,16.09,device,zone_central,standard,low,0,28,1,150.553,16,1,0,0,14.48,79.0,
7061,736,2024-03-05 17:18:04,policy_override,web,low,26.77,service,zone_central,enterprise,medium,957,17,0,219.123,17,1,0,0,46.79,105.0,
7062,411,2024-03-05 17:34:29,config_change,api,low,255.54,service,zone_north,plus,low,0,108,7,174.437,17,1,1,0,,,
7063,1072,2024-03-05 18:44:08,login_anomaly,web,high,142.61,service,zone_east,plus,low,1019,8,2,426.369,18,1,0,0,37.95,60.0,
7064,930,2024-03-05 21:37:29,payment_dispute,web,low,36.15,service,zone_west,enterprise,medium,323,4,0,460.981,21,1,1,0,,,
7065,963,2024-03-05 21:45:16,duplicate_transaction,mobile,medium,176.9,account,zone_north,plus,low,1151,21,1,228.927,21,1,0,0,5.0,82.0,
7066,1311,2024-03-05 22:13:14,data_export,batch,low,93.33,device,zone_north,standard,low,0,130,5,25.373,22,1,0,0,22.4,126.0,
7067,788,2024-03-06 11:41:17,data_export,api,high,60.96,account,zone_west,standard,medium,1089,55,4,70.759,11,2,0,0,11.33,128.0,
7068,969,2024-03-06 12:10:01,data_export,web,medium,19.8,device,zone_east,standard,low,1323,10,0,1398.53,12,2,0,0,8.23,116.0,
7069,14,2024-03-06 12:34:09,data_export,web,medium,40.09,vendor,zone_west,plus,low,144,14,1,188.942,12,2,0,0,9.48,92.0,
7070,701,2024-03-06 12:53:26,duplicate_transaction,api,low,88.21,account,zone_north,enterprise,low,0,7,0,838.652,12,2,0,0,26.95,139.0,
